Order_ID,Warehouse_Origin,Destination,Product_Category,Order_Value,Distance_km,Shipping_Mode,Customer_Type,Order_Day,Order_Month,Weather_Condition,Traffic_Level,Number_of_Items,Previous_Delays,Processing_Time_hrs,Shipping_Cost,Delivery_Delayed
ORD-105471,Chennai,Delhi,Furniture,7191.0,2083.8,Economy,Regular,Thursday,May,Clear,Medium,1,0,18.8,177.0,1
ORD-100157,Delhi,Hyderabad,Sports,16417.0,1627.9,Standard,New,Tuesday,December,Cloudy,High,5,0,20.7,301.0,1
ORD-100706,Bengaluru,Hyderabad,Groceries,3797.0,630.2,Standard,Regular,Wednesday,September,Storm,High,6,3,12.4,163.0,1
ORD-101033,Bengaluru,Chennai,Sports,4723.0,348.3,Express,Premium,Wednesday,May,Cloudy,Medium,2,0,7.1,143.0,0
ORD-104524,Kolkata,Hyderabad,Beauty,1203.0,1464.3,Express,New,Thursday,March,Clear,Medium,2,0,18.8,357.0,0
ORD-105699,Kolkata,Mumbai,Electronics,6146.0,2071.7,Express,New,Thursday,October,Clear,High,3,1,37.9,367.0,1
ORD-100032,Hyderabad,Hyderabad,Furniture,25180.0,31.1,Standard,Regular,Saturday,November,Clear,Medium,2,1,27.8,106.0,1
ORD-104419,Mumbai,Ahmedabad,Groceries,3555.0,547.8,Express,Premium,Thursday,November,Cloudy,Low,6,0,26.3,243.0,0
ORD-102352,Kolkata,Patna,Furniture,22243.0,596.0,Express,Regular,Monday,June,Cloudy,High,2,1,28.8,244.0,1
ORD-103979,Bengaluru,Bengaluru,Furniture,7517.0,10.8,Standard,Regular,Friday,December,Clear,High,1,1,20.7,50.0,0
ORD-104482,Chennai,Bengaluru,Sports,2372.0,379.7,Standard,Regular,Saturday,August,Rain,Low,3,0,7.3,103.0,0
ORD-102349,Mumbai,Ahmedabad,Clothing,3504.0,548.6,Standard,Regular,Thursday,October,Cloudy,Low,3,1,15.2,125.0,0
ORD-103249,Kolkata,Kochi,Furniture,16150.0,2323.2,Economy,Regular,Tuesday,April,Clear,Low,1,0,24.2,240.0,1
ORD-105675,Bengaluru,Ahmedabad,Beauty,1037.0,1524.7,Economy,Regular,Wednesday,June,Rain,High,2,0,10.0,148.0,0
ORD-104473,Chennai,Mumbai,Clothing,1652.0,1272.7,Standard,Regular,Wednesday,November,Cloudy,Medium,2,0,36.6,157.0,0
ORD-104902,Delhi,Coimbatore,Clothing,4061.0,2440.5,Priority,Premium,Monday,January,Fog,Medium,1,1,32.4,627.0,0
ORD-105599,Bengaluru,Lucknow,Clothing,795.0,2000.9,Economy,Regular,Wednesday,January,Cloudy,High,1,1,26.2,194.0,0
ORD-100178,Hyderabad,Delhi,Home & Kitchen,4828.0,1517.1,Economy,Regular,Friday,July,Rain,Low,1,1,15.3,163.0,0
ORD-100605,Hyderabad,Lucknow,Groceries,1006.0,1402.3,Standard,Regular,Friday,November,Cloudy,Medium,5,1,4.6,216.0,0
ORD-104649,Delhi,Chennai,Groceries,1084.0,2195.6,Standard,New,Saturday,January,Clear,Low,4,0,9.7,333.0,1
ORD-102272,Bengaluru,Bhopal,Electronics,24950.0,1417.5,Standard,Premium,Thursday,September,Cloudy,High,1,1,18.1,150.0,0
ORD-102754,Mumbai,Mumbai,Electronics,9953.0,40.6,Standard,Regular,Monday,August,Rain,High,1,1,24.3,69.0,0
ORD-101236,Mumbai,Mumbai,Furniture,21642.0,15.6,Express,New,Friday,February,Cloudy,Low,1,1,29.8,165.0,0
ORD-100764,Mumbai,Kolkata,Electronics,5613.0,2020.5,Economy,New,Thursday,August,Storm,Medium,2,2,14.2,190.0,1
ORD-104076,Delhi,Lucknow,Groceries,5731.0,541.0,Standard,Regular,Sunday,June,Rain,Medium,6,0,26.7,168.0,0
ORD-105611,Mumbai,Bengaluru,Books,2293.0,1077.2,Standard,New,Saturday,April,Clear,Medium,1,0,32.5,159.0,0
ORD-100320,Hyderabad,Kochi,Electronics,29653.0,1060.7,Express,Premium,Wednesday,April,Rain,Medium,1,0,20.9,244.0,0
ORD-102120,Delhi,Lucknow,Groceries,1352.0,548.4,Express,Regular,Tuesday,February,Storm,Low,5,2,28.4,223.0,0
ORD-102829,Kolkata,Chandigarh,Electronics,10288.0,1808.5,Standard,Regular,Wednesday,October,Rain,Low,1,0,20.7,203.0,0
ORD-101821,Hyderabad,Kolkata,Groceries,1205.0,1595.1,Standard,Regular,Thursday,April,Cloudy,Medium,4,1,14.0,217.0,0
ORD-101651,Delhi,Mumbai,Beauty,7624.0,1504.3,Priority,Premium,Tuesday,July,Storm,Medium,5,1,11.4,554.0,0
ORD-104995,Bengaluru,Nagpur,Groceries,1453.0,1103.2,Express,Premium,Monday,December,Storm,Low,5,0,17.2,260.0,0
ORD-104777,Delhi,Patna,Electronics,30155.0,1104.3,Economy,New,Tuesday,March,Clear,High,2,1,13.3,164.0,1
ORD-102132,Chennai,Patna,Furniture,12636.0,1934.9,Express,Regular,Wednesday,November,Fog,Medium,2,0,21.7,344.0,0
ORD-104225,Mumbai,Lucknow,Beauty,1095.0,1458.5,Standard,Regular,Sunday,February,Clear,Low,2,0,18.8,218.0,0
ORD-105047,Delhi,Patna,Clothing,1234.0,1062.6,Standard,Regular,Tuesday,August,Cloudy,Low,1,3,19.5,133.0,0
ORD-100577,Hyderabad,Hyderabad,Home & Kitchen,1332.0,23.6,Economy,New,Sunday,July,Rain,Medium,1,0,10.5,40.0,0
ORD-104770,Chennai,Mumbai,Books,838.0,1304.0,Standard,Regular,Tuesday,August,Rain,Medium,1,2,20.1,169.0,1
ORD-100795,Mumbai,Kolkata,Groceries,3869.0,2100.5,Economy,Regular,Friday,April,Fog,Low,7,1,28.7,264.0,0
ORD-104054,Bengaluru,Delhi,Electronics,34720.0,2228.3,Standard,New,Saturday,November,Cloudy,Medium,1,0,9.5,275.0,1
ORD-100081,Chennai,Chandigarh,Sports,5692.0,2557.3,Standard,Premium,Monday,April,Cloudy,Low,3,0,4.7,225.0,0
ORD-103564,Mumbai,Kolkata,Furniture,21412.0,1934.2,Standard,New,Saturday,June,Cloudy,Medium,2,0,23.6,252.0,1
ORD-104236,Mumbai,Chennai,Clothing,,1338.9,Economy,Regular,Saturday,January,Clear,Medium,4,2,18.6,172.0,0
ORD-100234,Bengaluru,Chennai,Beauty,3618.0,360.2,Economy,Regular,Wednesday,May,Rain,Medium,4,0,6.1,90.0,0
ORD-103127,Bengaluru,Chennai,Books,915.0,361.7,Express,Regular,Monday,August,Rain,Low,3,2,11.0,192.0,0
ORD-100409,Mumbai,Kolkata,Books,1081.0,2030.4,Express,Regular,Tuesday,August,Rain,High,2,2,9.9,438.0,1
ORD-103427,Mumbai,Bhopal,Furniture,21787.0,849.5,Standard,Regular,Tuesday,November,Cloudy,High,1,1,20.7,145.0,1
ORD-105773,Delhi,Delhi,Electronics,15645.0,32.1,Express,Regular,Thursday,February,Clear,Medium,2,0,14.1,145.0,0
ORD-103919,Chennai,Bengaluru,Groceries,3811.0,372.6,Economy,New,Friday,January,Clear,Medium,4,0,18.0,110.0,0
ORD-100502,Hyderabad,Coimbatore,Clothing,4504.0,911.8,Priority,Regular,Saturday,November,Clear,Low,4,0,13.6,396.0,0
ORD-103367,Chennai,Kolkata,Beauty,616.0,1623.5,Standard,New,Monday,November,Clear,Medium,1,2,7.4,204.0,0
ORD-105630,Delhi,Kolkata,Books,1075.0,1749.8,Standard,Regular,Monday,October,Clear,Medium,3,0,14.3,232.0,0
ORD-101974,Delhi,Ahmedabad,Books,1184.0,978.2,Standard,Regular,Saturday,June,Cloudy,Low,3,1,16.2,168.0,0
ORD-105959,Chennai,Mumbai,Home & Kitchen,4448.0,1248.0,Standard,Regular,Friday,September,Cloudy,Medium,4,1,19.4,189.0,0
ORD-100324,Bengaluru,Bengaluru,Clothing,2582.0,21.4,Standard,New,Sunday,July,Clear,Medium,5,0,12.0,91.0,0
ORD-105380,Kolkata,Chennai,Beauty,3470.0,1735.0,Priority,New,Friday,September,Cloudy,Low,2,1,24.6,555.0,0
ORD-101671,Delhi,Visakhapatnam,Beauty,928.0,1708.4,Economy,Premium,Friday,April,Clear,Low,3,1,21.5,185.0,0
ORD-103787,Hyderabad,Chennai,Home & Kitchen,10765.0,660.7,Standard,Regular,Wednesday,September,Rain,High,3,0,16.3,145.0,0
ORD-105290,Bengaluru,Chennai,Electronics,8700.0,362.3,Priority,Premium,Friday,July,Rain,Medium,1,0,23.8,201.0,0
ORD-103691,Mumbai,Hyderabad,Clothing,782.0,777.2,Express,Regular,Wednesday,October,Cloudy,Low,1,2,35.9,223.0,0
ORD-102030,Bengaluru,Kochi,Beauty,1035.0,475.4,Express,Regular,Monday,March,Cloudy,Medium,3,0,21.3,166.0,0
ORD-100713,Kolkata,Coimbatore,Sports,3179.0,2257.0,Economy,New,Thursday,November,Clear,Low,6,1,20.3,235.0,0
ORD-104568,Mumbai,Mumbai,Clothing,5774.0,27.0,Economy,New,Thursday,May,Storm,High,3,0,35.7,,1
ORD-102674,Bengaluru,Chandigarh,Clothing,4508.0,2516.4,Standard,Regular,Saturday,August,Rain,Medium,1,0,23.7,299.0,1
ORD-105998,Kolkata,Delhi,Electronics,26713.0,1743.3,Standard,Regular,Thursday,January,Cloudy,Medium,2,1,20.9,239.0,0
ORD-103397,Mumbai,Jaipur,Furniture,12899.0,1070.6,Express,Premium,Tuesday,November,Fog,Low,1,1,39.2,206.0,0
ORD-104623,Chennai,Patna,Groceries,4769.0,1820.9,Standard,Premium,Wednesday,September,Rain,Medium,11,1,7.0,341.0,0
ORD-102005,Mumbai,Mumbai,Furniture,34012.0,9.5,Economy,Premium,Sunday,November,Clear,Medium,1,0,28.3,78.0,0
ORD-101420,Hyderabad,Bengaluru,Sports,2440.0,619.5,Economy,Regular,Wednesday,November,Rain,Low,2,1,38.0,110.0,1
ORD-104306,Mumbai,Kochi,Books,637.0,1314.4,Standard,New,Wednesday,August,Cloudy,Medium,2,2,22.4,183.0,1
ORD-104296,Delhi,Kolkata,Electronics,7566.0,1692.9,Standard,Regular,Friday,July,Rain,High,2,0,13.9,255.0,0
ORD-103207,Mumbai,Kolkata,Electronics,19062.0,2005.3,Standard,Regular,Tuesday,November,Fog,High,1,2,25.8,259.0,1
ORD-100297,Hyderabad,Mumbai,Home & Kitchen,2520.0,816.0,Express,Regular,Sunday,November,Cloudy,High,1,0,14.3,184.0,1
ORD-101407,Hyderabad,Visakhapatnam,Electronics,21098.0,626.8,Standard,Regular,Saturday,May,Clear,Low,1,1,19.4,157.0,0
ORD-102729,Delhi,Bhopal,Sports,1705.0,770.9,Economy,Regular,Wednesday,September,Cloudy,Medium,1,0,31.4,91.0,0
ORD-102523,Delhi,Visakhapatnam,Beauty,1589.0,1667.5,Standard,Regular,Sunday,April,Clear,Low,2,0,7.3,195.0,1
ORD-100536,Mumbai,Chandigarh,Sports,2250.0,1676.6,Standard,Regular,Wednesday,April,Fog,High,2,2,12.7,229.0,1
ORD-105342,Mumbai,Chandigarh,Beauty,2920.0,1662.8,Express,Premium,Wednesday,January,Clear,High,3,2,5.6,361.0,0
ORD-105757,Mumbai,Visakhapatnam,Beauty,,1415.2,Priority,Regular,Saturday,January,Clear,Medium,3,1,19.8,467.0,0
ORD-101087,Kolkata,Lucknow,Home & Kitchen,3800.0,1085.4,Priority,Regular,Wednesday,December,Cloudy,High,6,1,25.2,491.0,1
ORD-102648,Kolkata,Chennai,Electronics,6101.0,1682.1,Express,Regular,Monday,February,Fog,Medium,1,1,24.9,321.0,0
ORD-103117,Mumbai,Bhopal,Electronics,13325.0,854.1,Express,Premium,Wednesday,March,Clear,Low,3,1,17.6,211.0,0
ORD-101486,Mumbai,Mumbai,Electronics,7357.0,40.3,Economy,New,Monday,August,Cloudy,Medium,1,1,10.3,50.0,0
ORD-101361,Chennai,Hyderabad,Sports,1932.0,631.7,Economy,Regular,Saturday,October,Clear,Medium,2,2,14.5,96.0,0
ORD-105275,Delhi,Bengaluru,Clothing,1997.0,2041.0,Standard,Regular,Monday,February,Fog,High,2,1,18.0,300.0,1
ORD-104846,Delhi,Patna,Beauty,2402.0,1031.5,Standard,Regular,Sunday,March,Clear,High,2,1,13.2,156.0,1
ORD-104459,Mumbai,Delhi,Home & Kitchen,2602.0,1413.1,Standard,Regular,Saturday,January,Cloudy,Medium,1,1,4.3,179.0,0
ORD-100051,Mumbai,Hyderabad,Furniture,18493.0,725.9,Express,Premium,Friday,June,Rain,High,1,0,23.0,179.0,0
ORD-102145,Delhi,Kochi,Home & Kitchen,5025.0,2613.5,Standard,Regular,Tuesday,December,Clear,Medium,4,2,13.8,278.0,1
ORD-100309,Delhi,Delhi,Clothing,2853.0,32.3,Standard,Regular,Wednesday,October,Cloudy,High,3,1,13.4,75.0,0
ORD-102143,Kolkata,Chennai,Clothing,2586.0,1641.6,Standard,Premium,Tuesday,January,Cloudy,High,3,3,16.2,199.0,0
ORD-102595,Delhi,Bengaluru,Home & Kitchen,10209.0,2345.6,Economy,New,Wednesday,May,Clear,Medium,1,0,18.8,247.0,0
ORD-105276,Chennai,Delhi,Home & Kitchen,4942.0,2163.0,Standard,Premium,Wednesday,October,Clear,Medium,3,1,18.1,231.0,1
ORD-103665,Delhi,Bengaluru,Beauty,927.0,2195.2,Standard,New,Monday,January,Fog,Medium,2,0,11.1,257.0,0
ORD-102788,Bengaluru,Kolkata,Books,1025.0,1976.7,Priority,New,Sunday,November,Cloudy,Medium,3,0,3.4,558.0,0
ORD-103948,Mumbai,Chennai,Home & Kitchen,2894.0,1278.2,Standard,New,Thursday,October,Cloudy,High,2,1,27.4,194.0,1
ORD-105081,Mumbai,Kolkata,Electronics,8918.0,2137.2,Standard,Regular,Tuesday,August,Rain,Low,1,1,16.4,230.0,0
ORD-104631,Delhi,Bhopal,Electronics,15620.0,699.8,Express,Premium,Sunday,September,Rain,Low,3,2,23.4,240.0,1
ORD-102403,Chennai,Kochi,Sports,1453.0,716.2,Express,Premium,Thursday,September,Rain,Low,1,0,10.8,159.0,0
ORD-101562,Bengaluru,Coimbatore,Groceries,4638.0,267.7,Priority,Regular,Saturday,March,Cloudy,Low,8,1,13.6,403.0,0
ORD-101194,Hyderabad,Hyderabad,Groceries,5008.0,21.1,Express,Premium,Sunday,July,Rain,Medium,7,1,17.4,220.0,0
ORD-102759,Chennai,Delhi,Beauty,2220.0,2108.9,Standard,Regular,Monday,May,Cloudy,High,3,0,9.6,230.0,1
ORD-102822,Chennai,Delhi,Clothing,717.0,2208.1,Standard,Regular,Thursday,October,Cloudy,Medium,3,0,11.2,281.0,0
ORD-105477,Mumbai,Bhopal,Groceries,1435.0,867.0,Express,Regular,Thursday,November,Clear,Medium,4,1,11.2,261.0,0
ORD-102260,Delhi,Jaipur,Beauty,2327.0,304.8,Standard,Regular,Tuesday,June,Rain,Medium,3,0,17.8,100.0,0
ORD-104693,Chennai,Bengaluru,Beauty,3370.0,366.5,Standard,Regular,Wednesday,January,Clear,Low,2,1,4.1,101.0,0
ORD-102171,Delhi,Visakhapatnam,Electronics,12246.0,1821.8,Standard,Regular,Tuesday,April,Cloudy,High,3,0,9.3,234.0,0
ORD-104504,Bengaluru,Kochi,Clothing,3319.0,439.1,Economy,New,Tuesday,June,Rain,Medium,3,0,16.6,97.0,0
ORD-105076,Delhi,Coimbatore,Clothing,1317.0,2411.4,Express,New,Thursday,December,Fog,Low,4,0,17.0,522.0,0
ORD-101412,Hyderabad,Lucknow,Electronics,17114.0,1370.3,Standard,Regular,Wednesday,April,Clear,Low,4,3,10.5,263.0,0
ORD-105375,Chennai,Bengaluru,Electronics,15739.0,351.8,Economy,Regular,Thursday,January,Fog,Low,1,1,16.6,88.0,0
ORD-102167,Hyderabad,Kolkata,Beauty,5052.0,1408.0,Standard,Premium,Friday,December,Clear,Medium,2,0,8.8,201.0,0
ORD-104517,Delhi,Bengaluru,Home & Kitchen,3549.0,2179.0,Economy,Regular,Saturday,July,Clear,Medium,3,0,19.0,231.0,0
ORD-104251,Delhi,Mumbai,Electronics,12933.0,1381.4,Standard,Regular,Tuesday,June,Cloudy,Low,3,1,21.0,215.0,0
ORD-104692,Delhi,Indore,Home & Kitchen,3784.0,821.8,Standard,Regular,Sunday,October,Cloudy,Medium,1,2,10.0,113.0,1
ORD-100240,Mumbai,Jaipur,Home & Kitchen,1460.0,1058.4,Standard,New,Monday,October,Clear,Medium,1,1,15.6,145.0,0
ORD-103810,Kolkata,Mumbai,Beauty,3083.0,2237.1,Standard,New,Tuesday,March,Clear,Medium,3,1,14.6,277.0,0
ORD-100200,Delhi,Visakhapatnam,Beauty,1327.0,1745.1,Express,Premium,Friday,January,Clear,Medium,4,1,40.6,341.0,0
ORD-102064,Mumbai,Mumbai,Electronics,38878.0,22.1,Standard,Regular,Friday,August,Rain,Medium,4,2,14.5,130.0,0
ORD-100466,Chennai,Nagpur,Clothing,16938.0,1192.2,Standard,New,Wednesday,October,Clear,Low,3,0,28.7,209.0,1
ORD-100347,Hyderabad,Pune,Electronics,40715.0,649.1,Standard,Regular,Monday,October,Rain,High,2,0,14.9,150.0,1
ORD-104007,Bengaluru,Delhi,Beauty,1446.0,2093.4,Standard,New,Saturday,December,Storm,Low,3,0,6.4,286.0,0
ORD-105892,Bengaluru,Bhopal,Sports,6676.0,1492.4,Express,Regular,Sunday,January,Fog,High,4,0,5.7,392.0,1
ORD-103510,Delhi,Bengaluru,Books,1024.0,2177.9,Priority,Premium,Saturday,August,Storm,Medium,4,1,6.0,557.0,0
ORD-105524,Chennai,Ahmedabad,Furniture,34548.0,1639.0,Priority,Regular,Tuesday,November,Cloudy,Low,2,0,32.3,550.0,0
ORD-105652,Bengaluru,Indore,Electronics,8685.0,1364.6,Express,Regular,Tuesday,November,Cloudy,Medium,1,0,18.2,285.0,0
ORD-102347,Kolkata,Kolkata,Furniture,8021.0,8.4,Economy,New,Thursday,September,Rain,High,1,0,28.5,43.0,1
ORD-100102,Chennai,Chandigarh,Home & Kitchen,2587.0,2500.7,Economy,Regular,Friday,June,Storm,Medium,1,0,15.7,239.0,1
ORD-105618,Kolkata,Bhopal,Groceries,2847.0,1368.6,Express,Premium,Thursday,June,Rain,Medium,6,1,14.3,345.0,0
ORD-102888,Hyderabad,Kochi,Clothing,9823.0,1068.4,Priority,Regular,Monday,November,Cloudy,Low,3,2,11.9,481.0,0
ORD-100260,Bengaluru,Chennai,Groceries,1713.0,347.6,Standard,New,Thursday,February,Fog,Low,4,0,17.3,93.0,0
ORD-102517,Mumbai,Pune,Home & Kitchen,2781.0,161.1,Priority,Premium,Wednesday,August,Rain,Low,1,1,13.4,147.0,0
ORD-102339,Bengaluru,Delhi,Electronics,6125.0,2122.3,Standard,Regular,Thursday,December,Fog,Medium,1,1,35.7,238.0,1
ORD-102616,Bengaluru,Kolkata,Electronics,8044.0,2079.4,Express,Regular,Tuesday,September,Rain,Low,2,2,12.5,386.0,1
ORD-102874,Delhi,Mumbai,Electronics,52500.0,1502.8,Economy,Regular,Tuesday,March,Cloudy,Medium,2,0,46.9,190.0,0
ORD-100507,Delhi,Pune,Electronics,9165.0,1501.3,Standard,New,Wednesday,October,Storm,Medium,1,0,12.5,260.0,0
ORD-104851,Mumbai,Hyderabad,Clothing,4243.0,800.6,Express,New,Sunday,April,Storm,Medium,4,0,16.7,258.0,0
ORD-104303,Hyderabad,Kochi,Furniture,27460.0,1110.3,Standard,Regular,Saturday,December,Fog,Medium,2,1,36.9,226.0,0
ORD-104339,Bengaluru,Coimbatore,Clothing,11790.0,281.6,Economy,New,Monday,May,Cloudy,Low,4,0,10.1,98.0,0
ORD-102624,Hyderabad,Kolkata,Furniture,41481.0,1462.3,Economy,New,Wednesday,October,Clear,Low,1,0,25.9,224.0,1
ORD-104701,Hyderabad,Mumbai,Clothing,5813.0,806.8,Standard,Regular,Thursday,November,Cloudy,Low,4,1,20.9,175.0,0
ORD-101742,Delhi,Hyderabad,Electronics,21122.0,1525.8,Standard,New,Wednesday,December,Clear,Medium,2,0,12.3,219.0,0
ORD-103863,Chennai,Bengaluru,Beauty,918.0,366.8,Standard,Regular,Thursday,June,Clear,Medium,2,0,13.9,93.0,0
ORD-104510,Delhi,Mumbai,Clothing,1822.0,1444.5,Economy,New,Wednesday,December,Cloudy,Medium,2,1,,136.0,0
ORD-105328,Hyderabad,Bengaluru,Books,800.0,603.2,Standard,New,Thursday,June,Cloudy,Medium,3,0,4.2,125.0,0
ORD-100997,Chennai,Lucknow,Clothing,7727.0,1954.6,Standard,Regular,Sunday,October,Cloudy,Low,4,0,49.5,247.0,1
ORD-103827,Delhi,Patna,Clothing,1746.0,1031.3,Express,New,Sunday,October,Rain,Low,4,1,20.3,272.0,0
ORD-101220,Mumbai,Chandigarh,Electronics,20068.0,1811.5,Economy,Regular,Saturday,April,Clear,Low,1,1,15.4,206.0,0
ORD-102918,Kolkata,Chennai,Home & Kitchen,4478.0,1698.6,Express,Premium,Tuesday,June,Rain,High,2,3,24.0,337.0,1
ORD-102880,Mumbai,Hyderabad,Groceries,3224.0,766.9,Priority,Premium,Monday,August,Rain,High,6,1,25.4,341.0,1
ORD-100866,Hyderabad,Delhi,Groceries,4592.0,1497.4,Standard,Regular,Friday,August,Rain,,8,2,14.0,270.0,1
ORD-105225,Bengaluru,Bengaluru,Electronics,14062.0,34.4,Economy,Regular,Friday,April,Clear,High,3,0,15.8,72.0,0
ORD-105357,Bengaluru,Indore,Clothing,7847.0,1308.8,Economy,New,Friday,November,Cloudy,Medium,4,0,14.2,157.0,1
ORD-103319,Mumbai,Mumbai,Clothing,1435.0,24.8,Standard,Regular,Monday,June,Rain,Medium,1,0,10.8,43.0,1
ORD-101946,Hyderabad,Chennai,Groceries,4395.0,617.1,Standard,Regular,Sunday,April,Cloudy,Medium,7,3,9.6,179.0,0
ORD-103920,Delhi,Patna,Electronics,,1035.1,Standard,New,Thursday,April,Clear,Medium,1,0,37.1,151.0,1
ORD-100545,Mumbai,Chennai,Electronics,16029.0,1334.0,Standard,Regular,Friday,October,Clear,High,4,0,20.7,210.0,0
ORD-105495,Kolkata,Kolkata,Home & Kitchen,5978.0,26.9,Standard,Regular,Tuesday,July,Rain,High,3,0,15.2,97.0,0
ORD-103493,Kolkata,Patna,Clothing,3926.0,598.0,Standard,New,Monday,October,Clear,High,3,1,6.5,130.0,0
ORD-103909,Bengaluru,Coimbatore,Clothing,2881.0,289.8,Standard,New,Wednesday,December,Clear,Medium,3,0,23.0,101.0,0
ORD-100656,Delhi,Delhi,Home & Kitchen,3629.0,25.5,Standard,New,Friday,October,Cloudy,Medium,1,0,13.0,49.0,0
ORD-103385,Mumbai,Hyderabad,Books,722.0,775.3,Standard,Regular,Friday,March,Cloudy,Medium,3,1,8.1,137.0,0
ORD-102253,Delhi,Lucknow,Electronics,,530.7,Standard,New,Monday,April,,Low,4,1,25.1,146.0,0
ORD-101408,Mumbai,Jaipur,Beauty,1497.0,1211.2,Express,Regular,Thursday,December,,Medium,2,2,11.8,239.0,0
ORD-101039,Bengaluru,Patna,Groceries,2566.0,2025.6,Standard,Regular,Wednesday,March,Cloudy,Medium,7,2,13.6,318.0,1
ORD-100539,Mumbai,Indore,Beauty,752.0,653.1,Standard,Premium,Tuesday,October,Rain,Low,3,2,32.6,123.0,0
ORD-101210,Delhi,Kochi,Clothing,2215.0,2538.1,Standard,Regular,Wednesday,March,Clear,High,4,0,7.2,334.0,0
ORD-101729,Mumbai,Kochi,Clothing,644.0,1348.2,Priority,Premium,Sunday,April,Clear,Medium,1,0,13.7,306.0,0
ORD-101510,Chennai,Kochi,Home & Kitchen,4274.0,668.6,Economy,New,Friday,June,Clear,Medium,3,0,11.3,124.0,0
ORD-104411,Delhi,Indore,Books,2147.0,867.4,Economy,New,Wednesday,August,Cloudy,Low,4,0,8.3,156.0,1
ORD-100325,Kolkata,Kochi,Groceries,5314.0,2414.9,Economy,Regular,Tuesday,April,Fog,High,5,0,20.3,270.0,1
ORD-100566,Chennai,Kolkata,Groceries,2410.0,1686.9,Express,Premium,Tuesday,December,Cloudy,High,2,1,15.6,395.0,0
ORD-103879,Mumbai,Chandigarh,Electronics,12103.0,1759.7,Standard,Premium,Thursday,July,Rain,Low,1,1,12.0,216.0,0
ORD-100326,Chennai,Chandigarh,Clothing,1141.0,2643.0,Standard,New,Friday,November,Clear,Low,4,0,38.2,337.0,0
ORD-103108,Chennai,Hyderabad,Groceries,2036.0,616.6,Standard,Regular,Thursday,September,Clear,Medium,7,0,4.9,195.0,1
ORD-102371,Bengaluru,Hyderabad,Books,957.0,632.3,Economy,Regular,Sunday,October,Clear,Medium,2,2,5.6,96.0,0
ORD-100133,Bengaluru,Lucknow,Furniture,20138.0,2079.7,Standard,Regular,Thursday,March,Cloudy,Low,1,2,18.1,307.0,0
ORD-101398,Hyderabad,Coimbatore,Electronics,10758.0,884.7,Standard,Regular,Tuesday,July,Cloudy,Medium,2,2,12.6,153.0,1
ORD-103076,Hyderabad,Bhopal,Sports,3588.0,737.5,Economy,Regular,Sunday,January,Fog,Low,3,1,7.3,127.0,0
ORD-100677,Hyderabad,Hyderabad,Beauty,2858.0,11.5,Standard,Premium,Tuesday,August,Rain,Medium,5,0,5.5,102.0,0
ORD-103064,Hyderabad,Mumbai,Groceries,1395.0,777.8,Economy,Regular,Monday,June,Clear,High,3,0,28.1,111.0,1
ORD-103817,Delhi,Ahmedabad,Electronics,14703.0,968.2,Economy,New,Thursday,August,Rain,Low,2,1,18.5,130.0,0
ORD-103755,Bengaluru,Kochi,Electronics,6476.0,467.3,Economy,New,Monday,July,Clear,Low,2,1,22.1,87.0,0
ORD-101781,Mumbai,Mumbai,Sports,1833.0,22.8,Standard,Regular,Saturday,March,Rain,Low,3,0,19.2,69.0,0
ORD-104900,Kolkata,Bengaluru,Home & Kitchen,8087.0,1941.8,Standard,Regular,Monday,August,Clear,High,2,0,22.8,276.0,0
ORD-102519,Bengaluru,Jaipur,Home & Kitchen,2757.0,1963.2,Economy,New,Friday,May,Clear,High,2,0,16.2,207.0,1
ORD-100743,Kolkata,Bengaluru,Electronics,11913.0,1825.0,Economy,Regular,Friday,September,Rain,Medium,2,3,10.2,170.0,1
ORD-102276,Mumbai,Delhi,Clothing,5965.0,1472.3,Standard,Premium,Saturday,December,Clear,High,3,0,11.8,190.0,1
ORD-104223,Delhi,Kolkata,Beauty,2337.0,1658.7,Standard,New,Saturday,May,Clear,High,2,0,8.7,192.0,1
ORD-105430,Bengaluru,Patna,Sports,5822.0,2051.6,Standard,Regular,Wednesday,November,Clear,Medium,1,0,16.2,194.0,0
ORD-102245,Delhi,Pune,Groceries,875.0,1413.5,Economy,Regular,Sunday,August,Rain,High,3,1,8.9,140.0,0
ORD-105073,Bengaluru,Nagpur,Sports,2803.0,1163.1,Economy,Regular,Thursday,May,Cloudy,Medium,3,0,4.0,143.0,0
ORD-105827,Chennai,Hyderabad,Furniture,16444.0,660.3,Express,Premium,Wednesday,May,Cloudy,High,1,0,13.3,176.0,0
ORD-101076,Delhi,Hyderabad,Sports,2950.0,1532.1,Economy,New,Sunday,January,Clear,High,3,1,9.4,166.0,0
ORD-100747,Delhi,Kochi,Groceries,1299.0,2588.8,Standard,Premium,Thursday,July,Rain,High,5,0,25.5,288.0,1
ORD-105431,Delhi,Bhopal,Beauty,1525.0,744.9,Economy,Regular,Sunday,January,Clear,High,3,1,15.9,120.0,0
ORD-100372,Delhi,Bengaluru,Groceries,13308.0,2104.8,Standard,Regular,Thursday,March,Clear,High,9,0,11.1,356.0,1
ORD-105161,Hyderabad,Chandigarh,Groceries,3792.0,1935.9,Standard,Regular,Saturday,June,Rain,High,5,2,1.0,279.0,0
ORD-105962,Mumbai,Chandigarh,Clothing,2907.0,1612.0,Priority,Premium,Thursday,September,Cloudy,High,3,2,12.1,447.0,1
